时间,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),银行(申万),非银金融(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万),沪深300
2005-11-30,-0.03798035754354521,0.009214522504469294,0.001341768363576454,0.0164967884061716,0.0024926655955070055,0.015459413446745734,-0.022584731504192528,0.019918904569034595,0.02058091870117777,-0.002554659184045106,-0.005224915536210999,-0.044289370039147624,0.03801547143639064,-0.003132037404236329,0.022072348616425503,0.013868231449498362,0.0054739852716626,-0.029505734081055016,-0.019254437838131407,0.0052877436587570135,-0.020640158866956814,0.013009723820941519,0.023285404360613018,0.029354209907712696,0.050723957425566096,-0.008254855690833493,-0.02168694374237312,-0.037206895062721915,0.009883389375413729,0.0393198922704577,0.030288907952207483,-0.002807830166076026
2005-12-30,0.0624901988716419,0.06356426266176617,0.0352160584266283,0.0662627123888017,0.051928224997641874,0.02784419575660788,0.04695336452706643,0.019403580241216852,0.021058835135909393,0.01001776639298941,0.024755863297219204,0.04839693295888358,0.06015942681079238,0.045137734472885896,0.09163602178461086,0.01008737049014952,0.026469942954284533,0.057423047241535935,0.031082151625397913,0.036576009227206045,0.05111874938534804,0.01962520323954686,0.041922443203988476,0.053016860067215434,0.020158401999340277,0.04006850458725309,0.048777114194553085,0.084047610735798,0.09241009867867318,0.04573348288088694,0.02315244260638928,0.0552376124428826
2006-01-25,0.05516807425870554,0.0841827729063467,0.08217293821479484,0.24593969168767882,0.07142174152210827,0.07471355191189792,0.090391713775836,0.06262970677119058,0.08172553331304802,0.055443301317087246,0.036527560255927925,0.03811137454923096,0.10099416556222288,0.061657185436018426,0.04594053730577482,0.11935019484022458,0.07989426083616608,0.07629442305234252,0.11680002929827416,0.05134197342771778,0.14186214449671014,0.08003187490440977,0.0767759907231725,0.114512441684755,0.16564321883577493,0.07457472363098754,0.1313496543383874,0.08855145563346056,0.07881347798438797,0.09366425648569858,0.0842010094655778,0.08918878109168579
2006-02-28,0.049890346150507726,0.03958610337769752,0.04382285701453539,-0.001126114503031251,-0.006554094547921119,0.05208334183706057,0.0951879097924559,0.006891104338466262,-0.0009908723005420473,0.01296733481153444,0.008440508444767757,0.01445449952494396,0.06170073083974528,0.034754920174013666,0.013846002404355334,-0.005035842522954696,0.05902434579658245,-7.442691280610541e-05,-0.011125922934530002,0.02069688177115473,-0.012673458872195932,-0.006041264000485204,-0.05582045373693416,0.06503555395797163,0.01829832322505074,0.06372149592696216,0.023345251303824973,0.06160344969178893,0.06125217534971095,-0.0007644935602751408,0.08341520568688895,0.042101488456362815
2006-03-31,-0.033130868541532035,0.010404362846815111,-0.00222365445570658,0.11096807504829319,0.006554094547921088,0.005108514022789266,0.04209177062410728,-0.014957036507374398,0.0017291893069810694,0.002115240126631778,-0.034886614967731065,-0.022911636180783436,0.06899533335568205,0.07605794995826166,0.031085563678150085,-0.006788446787232073,0.002726709161614504,0.06572752594824077,0.06093242852064337,0.05906911434079295,-0.015001029468572277,0.024459730363390216,0.006854874354409891,-0.04013957723686435,0.07431636337425934,-0.01003381487433563,0.030172519403177073,0.025630228367209046,0.022779826929150974,-0.032191769197814815,0.05190943451914326,0.007642067031608801
2006-04-28,0.13070258382166788,0.07702445024886256,0.013851471085047981,0.2611497083318273,0.09642799969983225,0.000294736844238844,0.19354864281900896,0.011432967201334401,0.05463824815891692,0.09237210947066642,0.06568136097223543,0.06288484247893025,0.019319985165943437,0.1682613718349342,0.16331525009438522,0.07898789033945003,0.06455561091873696,0.1501176771106017,0.20357248427911384,0.17793932118392117,0.09556199281650841,0.15568703496062578,-0.021136734121568863,0.09847755477506277,0.2632816616036001,0.07598203867556516,0.16979055692373127,0.08862053370329295,0.14368194307090137,0.05470994466647719,0.21643463388889086,0.09971292560404889
2006-05-31,0.21778518643203698,0.16864986524300865,0.18381187567267698,0.13541817123458863,0.16313319824825523,0.16547412246424364,0.16949672883185668,0.26496474242746004,0.16574725528611436,0.18289477501297596,0.17010020389503197,0.1525503727808887,0.10378727064303234,0.202597255074908,0.10245552000559922,0.28336092955980013,0.22198078036874816,0.1812988764574282,0.13655401455330074,0.4387761401226391,0.09713964211678837,0.06286010096324667,0.01565368217078904,0.024217508583379194,0.31808867632246035,0.22802413122481846,0.18590330105656433,0.14531457710475137,0.09723034322135658,0.16626895151464072,0.1847476624937944,0.1524770545777313
2006-06-30,0.060540339886847476,0.04436744679800632,0.018573834839721293,-0.02689928850878084,0.026421285117621804,0.029772158333670265,0.08280829931886657,0.03649399208460144,0.06639877106843593,0.05657071615903011,0.03127065416771686,0.07247021102335134,-0.009635382232334512,0.07576818774156759,-0.0216768517729616,-0.00018622374120015055,0.012995419100048226,0.06312248369281782,0.03254436783441662,0.05540859225537513,0.03285499863476607,0.02481852099675836,0.038887472757646833,0.010509864447574974,0.048789305564861954,0.06523128308274684,0.11022825495129199,-0.024983332868806222,0.0013500991741957622,0.034696271402996796,-0.0049356763640350226,0.020665992665533962
2006-07-31,-0.07019078655917728,-0.04625623518424752,-0.10169966079527157,-0.05577835080700665,-0.06433025288731296,-0.03220125147634807,-0.06545514167664156,-0.08048638419689154,-0.034393179250776125,-0.04781538268611487,-0.07369651414870894,-0.07086001823148505,0.027495157072042455,-0.04414778252635518,-0.007171545921640389,-0.06768185724719052,-0.07401898612349563,-0.03128740159300668,-0.033568749027078654,-0.07193191959102027,-0.04370004109333245,-0.026734951548049994,-0.06466571285681358,-0.08050577277162559,-0.17811295792438467,-0.03934606932669789,-0.058852877103056686,-0.11089748725731063,-0.061399919423520015,-0.07564081210469907,-0.04431127453225116,-0.07415912811426746
2006-08-31,0.022260520210440927,0.03158342285215101,0.028844747771534483,0.038724183340531924,0.039204694058520013,0.008334271983124095,-0.005116862035513389,0.04449768801265363,0.04439113266004027,0.010684191585767153,0.002566680960679354,0.005191321022313748,0.13397656836717836,0.04178091751608903,0.1290530058905404,0.056850074449533786,0.034031573956955344,0.030935036633230332,0.02956422244197608,0.10598769437616938,0.037877652254545854,0.003692690625488056,0.06043446423156752,0.08673082053765845,0.06099511980254529,0.007762103302627068,0.019051464402973926,0.014529775910202387,0.040499273563951235,0.06092207984579164,-0.015350825711907776,0.03370287029199631
2006-09-29,0.0716106699644494,0.04630166509391463,0.005220627651153311,-0.01904087524019684,0.02890667466850784,0.033225647628320386,0.047558465614751175,0.01566638520099147,0.021044578834055135,0.051336211482968935,0.024628080075063716,0.05553317041855247,0.05252870957195801,0.026999002930715978,0.05222106726554461,0.05828257053935452,0.050002703537823615,0.021891051479635104,0.053466690485248006,0.09546129684689021,0.05006945456460513,0.027667354431959276,0.09677288586609271,0.14229337662937547,0.06319466130526663,0.017896085015431752,0.045124185498450944,-0.013504243946597447,0.08028426712505111,0.0259903404043454,0.07726455840464092,0.04710715241435063
2006-10-31,-0.02611374754678644,0.027880468515359146,0.13053551726734303,0.04110822968713573,-0.033268060633906936,0.009696714590538946,0.013976375721429,0.0055950604371567455,0.017041053338436044,-0.0010100618550363584,0.02845849305950207,0.04604226391394145,-0.017246918699300968,-0.021336530755539304,0.012423225103055458,-0.0436329795568939,0.03794497603303471,0.006335624879449704,-0.02195692348891129,-0.06008339516024463,-0.025163967023443354,0.028923985880910632,0.08021188478467021,0.09457119869015422,-0.023118919910684047,0.031615836394825236,0.021913547645720257,0.0213819293745139,0.07090317536261914,0.0002956194592878806,-0.0792750862521049,0.04269378653539771
2006-11-30,0.04462549259030038,0.07676652588493894,0.17858187907771317,0.09605104373218089,0.012100683381500233,0.14381413465967297,0.13217573260843957,0.020470991535065333,0.057161080609730415,0.025945089047529426,0.09020024481816964,0.0884463243575508,0.2517608248990736,0.11076463107007097,0.1182537777888597,0.0268383656604778,0.1360234354589557,0.08727211358149072,0.055698443137394325,0.008977145097704153,0.0453764588881124,0.11436938312889418,0.09788079404691388,0.19116000805099803,0.22484845517775603,0.09250396016841363,0.10492585749372156,0.06208399728147993,0.131839968443017,0.02705213903719913,0.06598828723909209,0.157543215721056
2006-12-29,0.07863083028215566,0.07845066075272186,0.16942111660747253,0.0657605487442882,0.009938264719212468,0.05164120708042129,0.2004089106645454,0.11828537485630417,0.08545082396693525,0.07271450403738874,0.09710725069049815,0.08450034857669457,0.13622040914070263,0.10479575139972448,0.09883153640665733,0.04851556023425311,0.12287815960606474,0.09402868128508914,0.040524195207501224,-0.008502649240640234,0.10097814803425958,0.03795977317090054,0.21512380720038138,0.2998240867668156,0.3476250814867772,0.14015846260421916,0.1441897830657432,0.11606571283276251,0.12158114273195628,0.027879515116834303,0.07285255586355603,0.17442424497969092
2007-01-31,0.2179056140204901,0.20293646126116216,0.20419015741319213,0.22086402099253397,0.20961701997365173,0.21574131480582218,0.1434936312166509,0.22600262652085693,0.211052391662134,0.2258673592228944,0.18147932872712982,0.20310852814968414,0.0318699638302184,0.25091607125700893,0.04210148072254778,0.2184922999218587,0.15491280296699073,0.157840299836417,0.21046725055779308,0.2580211031588862,0.3083713345923319,0.19393606789522735,0.052657231932049554,0.07180224489507112,0.20299935021341947,0.21101275557409577,0.15967382436734115,0.15745269244432236,0.0860491497703525,0.1596330642766995,0.3942579449199035,0.1558766642024289
2007-02-28,0.1424345464883553,0.09927963230092801,0.09035331554979228,0.1808647486980238,0.16136114507812976,0.1456119806736612,-0.009309038706075006,0.18303596670637404,0.14865531495850598,0.12960245324766836,0.15818184883712189,0.0891216090812588,0.0843935363552086,0.08134817393093574,0.08415569236985153,0.2141954095052616,0.16618469761632806,0.13304719318186073,0.12784629281360782,0.12790248027559142,0.07334716397416847,0.029445622831349612,0.14286446909017902,-0.04926290724238091,0.043527815046396474,0.21802749979271704,0.10718465156831354,0.15123476863069316,0.034570251062476444,0.1962556510885605,-0.02489416151008488,0.06462249428586361
2007-03-30,0.12326967538874234,0.1433534747754313,0.08146931896537753,0.08312317818236507,0.1229625339007683,0.13455308668199784,0.06537914303306785,0.19321748583378712,0.15210595160932494,0.1265896480034246,0.1051800959249519,0.1247044309074308,0.1630621855067896,0.11544869119282587,0.1331017556736393,0.20799029111468184,0.13877059691361143,0.148158164762266,0.10785337033812142,0.0744216439700298,0.10867312758156451,0.08415920982278915,0.04175786318557328,0.09686016840232335,0.08080350968354003,0.09067721058024288,0.10242690312217738,0.04538054401525583,0.10562218108727527,0.19827292099091298,0.12118874456865479,0.08913037852442421
2007-04-30,0.2580742005777462,0.25190357941902924,0.25046923991334236,0.26321303267353346,0.3012235340963898,0.29867771583743385,0.18746964630919172,0.4016440915268783,0.27069680989571415,0.31213769884240616,0.3304125604483768,0.25530683548516253,0.23816238372437362,0.32451343484331235,0.2475773652703156,0.3883011690677089,0.3426915196238582,0.2908858817436094,0.1990217017850137,0.2133679215140029,0.23322317475587384,0.24526675249308053,0.07798689818897594,0.08356511765413396,0.31895962118392296,0.2557879451302423,0.25593429524309885,0.3399382055311492,0.1969121923999932,0.29956131476727155,0.409502759880634,0.24630539014177968
2007-05-31,0.11229669589338524,0.1016386958962629,0.08796798867525346,0.0951809591340068,0.01946933015404966,0.090844147100618,0.10273139489834045,0.09089686018025643,0.06276817404084939,0.11873355881392814,0.04615371585434847,0.05452319840342407,0.31193332814051494,0.10358685880985949,0.1687560186523323,0.05658170361138322,0.07121207255852402,0.10224913205051665,0.089305006600778,0.16726224572920642,0.05236470518697162,0.07239254370186929,0.0747877689961859,0.08062161779998882,-0.09479386008900947,0.07328668682651117,0.08781517893302894,0.16934527949725747,0.19820272692931953,0.07057288999668675,0.054640672629900605,0.09872033181373639
2007-06-29,-0.2658803877456104,-0.13665400993606905,-0.12446087192570597,-0.003078033337562943,-0.24861921766710812,-0.02825454593672405,-0.04835945975465873,-0.19717639850155047,-0.1578552292386714,-0.1844035445383723,-0.1303307675405599,-0.10418659379840323,-0.09503965835076025,-0.10171860612457728,-0.12588894369917059,-0.09238312506191494,-0.05747070381051088,-0.17932827123516135,0.007791513706660623,-0.028049239853476664,-0.11098098687537984,-0.12341584859389272,-0.09000206086753226,0.014994278615210152,0.046996908591873214,-0.08351577661735884,-0.04267978934609271,-0.028138712877536585,-0.13118814260541478,-0.15182619827093086,-0.12042966935007843,-0.04261522631437192
2007-07-31,0.20383117609698245,0.15351827022431044,0.18030887180489075,0.23784314419791053,0.155087465975189,0.12546515534927208,0.11224196682909535,0.20374726856803196,0.15967226297423565,0.16031400795407433,0.18705097660446346,0.14724742265670704,0.2739858095809986,0.15706920216109838,0.1849527478009464,0.19898281541117344,0.14021358086169383,0.19044160358327902,0.1707879854506987,0.10814215861970317,0.10468377390733007,0.17278878350892354,0.1058616079728374,0.16631816942080963,0.19964859948028083,0.17888460251576005,0.14484614303651905,0.2867444992023339,0.12631119435598578,0.1620080825073678,0.17545063224455176,0.16977227129209652
2007-08-31,0.08797609929802837,0.10215712577574833,0.217752940674548,0.2828480298053925,0.12027472982828395,0.053478768988765975,0.10091818090775449,0.05232945930985867,0.1596302187132382,0.0903491601815944,0.09866816356745271,0.13151149797975978,0.1497528980157342,0.13582030508303503,0.137379565214814,0.038936947074776934,0.14660021893091243,0.09090600844957777,0.08482784797104652,0.1437187582077268,0.08402845781616337,0.0953884040373345,0.08896620683748199,0.21348291448483442,0.22893619846233826,0.11895615685047257,0.1449863288592226,0.15213789091594848,0.12854073380332232,0.16624338429707902,0.16265071620365962,0.17183010350151184
2007-09-28,0.007154519715833223,0.09377512276344428,0.08122301491806969,0.13353174268313114,0.02000139448574775,0.06783665746916004,0.027068711116552124,-0.04704892623322144,0.04005058853761146,0.01801513947825983,0.056536793878364126,0.10418685070346427,-0.06425936871811969,0.008291311118232027,0.0004056193756651804,-0.04698901407414861,0.037614176449029986,0.02168657535290717,0.051517026749467086,0.17703448527791657,-0.03534006935172151,0.038389822937909546,0.11523504882825722,-0.02709095426113964,0.10593803273254046,0.06266852471566611,0.036504596645333,0.2887221688388671,0.09371128092713224,-0.002940019825610717,-0.004666499550549704,0.05222914576736829
2007-10-31,-0.09469050695660836,0.006250278748455698,-0.07279445949610311,-0.028063834792152378,-0.1500227964121058,-0.08582144910145319,0.03292240971673737,-0.10452142110101463,-0.16579590788417506,-0.1102628028042977,-0.06382944242450558,-0.04579921861931871,0.07475189118378073,-0.10615907355222103,-0.11286349303692857,-0.15809000425261763,-0.08226237910626906,-0.043077320206856035,-0.032630537517620815,-0.07954365439658165,-0.08929958980756458,-0.1573725418165528,0.03990052301658622,0.14653841688700237,0.10449849938660902,-0.1101138280069098,-0.01823323787716748,-0.1471855163513563,0.11093998753401967,-0.10585749161187318,0.021585342214449247,0.019119687374656896
2007-11-30,-0.05027483057821928,-0.15304817193442058,-0.19998121783642883,-0.32420135725062094,-0.031257347511587014,-0.09990732609854294,-0.1347295959773129,-0.12027501560441392,-0.07386256166032922,-0.050418535975418954,-0.14232344615489342,-0.1144145146377878,-0.22833007178438272,-0.09163542730467811,-0.0749967421444242,-0.10397619617101551,-0.17023444037049404,-0.15441584896975336,-0.06808041686018554,-0.11504451488840359,-0.03619800519749667,-0.10872666161282614,-0.05618971451114558,-0.13190693807462903,-0.26980551762336086,-0.12849240613937796,-0.16517909358929406,-0.15369921305726852,-0.21473328230608013,-0.07187059073125576,-0.16903797846454152,-0.1829640013846328
2007-12-28,0.2213436457050654,0.18197350291320774,0.21360460387044572,0.14586703744258642,0.1584532729889102,0.18889723573681888,0.23003904899414018,0.16664694186820592,0.19087013189078364,0.2148102686975047,0.18486988430573414,0.1426501506926486,0.035288712329857086,0.1969247533846283,0.10372831252770894,0.18328877535331564,0.18755210244285833,0.22861395533337456,0.1856983134337402,0.16382323970842494,0.2012831020740768,0.20786879597102526,0.20676775648965923,0.007271039629751999,0.06013668810772792,0.15795626652511144,0.17419878228262312,0.08255776743576765,0.09032440424546294,0.17302475285617144,0.26518189422153193,0.11941241638269362
2008-01-31,0.06823589384681433,-0.09727195425330049,-0.12145603838435658,-0.1347589506124274,-0.0708280813879917,0.011835326949161638,-0.11767697569197874,-0.1061981367598116,-0.07264204726780119,-0.08401014056098574,-0.15767537609735077,-0.16828314088801194,-0.05601588286542955,-0.09411585459387427,-0.07081433739598327,-0.08258662003159639,-0.07789620463381998,-0.1140680476307641,-0.06474172446854559,-0.10726216271548916,-0.025388116968243064,-0.12401711090962397,-0.023666518372765934,-0.18438088347571746,-0.27045544258407156,-0.09166002694010544,-0.09365037989845544,-0.08711574446836758,-0.22953651358972182,-0.13767588441370116,0.01529856074889672,-0.14442106921376852
2008-02-29,0.12720128243451528,0.07036413733123145,0.07928904771986267,0.0595783103741809,0.06929593148237012,0.03602725459759424,0.011895844113383885,0.08628053720501151,0.0452518098670273,0.07586044841016373,0.06745416125201614,0.03670150033699499,-0.03429230604877939,0.05920073386104087,-0.004379095048704107,0.0895130168378117,0.0655932833029554,0.04803147978497131,0.08491168693269986,-0.04574410920108552,0.07636676695025114,0.055959963121891436,-0.04481132064482414,0.017235037549978554,-0.03343795519554872,0.02242510742196177,0.04013057945012261,-0.04362098117867177,-0.006333844458755321,0.08780841381531614,-0.011760668919615457,0.011651403559343987
2008-03-31,-0.20449826428644657,-0.24186287032829842,-0.2694626367554652,-0.3121532955535255,-0.19589976342248994,-0.2202235652625801,-0.17825488167408207,-0.18729812817409489,-0.19779309758777483,-0.23293852441940616,-0.23892922117163087,-0.21715785445261843,-0.05821377515623696,-0.19470908007731524,-0.12058691278736813,-0.2154881702255968,-0.25889385849420155,-0.23597366102282166,-0.24906773501070978,-0.34602804033103446,-0.23879920656139195,-0.28771007542009747,-0.1751715061731427,-0.13245835770576397,-0.28738450975853647,-0.2836499329397951,-0.2688898321624222,-0.17150941101085604,-0.2842843888943599,-0.16638915108824953,-0.2915589932371818,-0.2096270504171345
2008-04-30,0.07895723781912375,-0.03137053090336327,0.032632271104011,-0.06783341654630054,-0.08599140650859019,0.01428408937232572,0.017609669262496064,-0.037277900736672476,-0.008186466488423928,-0.019277210018345415,-0.03049938323528422,0.0009224329229382055,-0.12574854079538392,-0.00823181511499884,-0.12153637609940385,-0.04596821874074175,0.011320693147325152,0.04343187509621324,-0.012432703745559742,-0.0003325647423344408,-0.0488911221856078,0.0021259938633129056,0.01122071406053036,0.1026340648622821,0.301603582351956,0.004856515417182172,-0.012612529445824817,0.1560626897098644,0.03744937211420528,-0.08181168223578447,0.04528730900547971,0.043515674761684775
2008-05-30,-0.05513736792014304,0.0035043316217707615,-0.06973933577654519,-0.11293682403360121,-0.07280296226485505,-0.14846392765148103,-0.0796469139889161,-0.06519440046347928,-0.08000355372971006,0.027509121346879557,-0.005627029591518728,-0.0944299318602302,-0.15710193984959575,-0.05229577862168259,-0.13893143416798934,-0.06264818738320635,-0.04695056327064618,-0.05364579794124621,-0.02485177320212914,-0.09243161975281727,-0.007072554346083812,-0.091038313487415,0.06727842362558772,-0.16024499293232158,-0.1694762448008133,-0.12665025223287343,-0.04280984600124486,0.007326266853834899,0.03164646215561864,-0.08123312642869901,-0.17727494381764441,-0.0919454002206872
2008-06-30,-0.25225163547228047,-0.23249427458490213,-0.34693262577103184,-0.31354102907808945,-0.3119348571345927,-0.28083675675648057,-0.21096530306431857,-0.28717604224784804,-0.3415361192472702,-0.21054547302714147,-0.21383133502616544,-0.27245167194485026,-0.2983565821269183,-0.22639011937595582,-0.22516081076775726,-0.30931056552332004,-0.33415276938070715,-0.20592705091701285,-0.24852526163001393,-0.31684369386140043,-0.24034964034108136,-0.22639831177956524,-0.2956159386893265,-0.2170679840855634,-0.23029371221816902,-0.3809978172714436,-0.29135246173782026,-0.18896794040097956,-0.22426475125621234,-0.2713433269678992,-0.2970764782577448,-0.2573827708285836
2008-07-31,0.08734811048731099,0.05226754009359147,-0.02111551778832076,0.02183982240020522,0.09224871657269038,0.05882673022172182,0.1017400314453454,0.09698234628728143,0.10020756500390932,0.07429079833891242,-0.006611010958751134,0.046352311252539226,0.05133039198754114,0.0397273706111079,0.05288833590802257,0.07334336526940244,0.027715372360079104,0.0651109997564925,0.05544248161521913,0.051061214036618445,0.05049103719233123,0.0706309432925816,0.015944363033244254,0.028201252052788853,-0.06445995361247225,0.06468376535494638,0.09608839527274496,-0.13991813606424816,0.045982212547489396,0.06392912990462186,0.08059154028057543,0.004785047764011872
